MKT_UNIQUE_CARRIER,AIRLINE,AIRPORT_x,CITY_x,ORIGIN_STATE_NM,LATITUDE_x,LONGITUDE_x,DEP_DELAY
UA,United Air Lines Inc.,Columbia Metropolitan Airport,Columbia,South Carolina,33.93884,-81.11954,23.871345029239766
UA,United Air Lines Inc.,Columbia Regional Airport,Columbia,Missouri,38.818090000000005,-92.21963000000001,31.53913043478261
UA,United Air Lines Inc.,Corpus Christi International Airport,Corpus Christi,Texas,27.770359999999997,-97.50121999999999,20.533333333333335
UA,United Air Lines Inc.,Cyril E. King Airport,Charlotte Amalie,U.S. Virgin Islands,18.337310000000002,-64.97336,3.5081967213114753
UA,United Air Lines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,Texas,32.89595,-97.0372,17.447680690399135
UA,United Air Lines Inc.,Dane County Regional Airport,Madison,Wisconsin,43.13986,-89.33751,21.12958435207824
UA,United Air Lines Inc.,Denver International Airport,Denver,Colorado,39.85841,-104.667,22.441250630358045
UA,United Air Lines Inc.,Des Moines International Airport,Des Moines,Iowa,41.534929999999996,-93.66068,13.755905511811024
UA,United Air Lines Inc.,Destin-Fort Walton Beach Airport/Eglin AFB,Valparaiso,Florida,30.48325,-86.5254,17.07207207207207
UA,United Air Lines Inc.,Detroit Metropolitan Airport,Detroit,Michigan,42.21206,-83.34884,21.350267379679146
UA,United Air Lines Inc.,Devils Lake Regional Airport,Devils Lake,North Dakota,48.11425,-98.90878000000001,1.8627450980392157
UA,United Air Lines Inc.,Dickinson Theodore Roosevelt Regional Airport,Dickinson,North Dakota,46.79739,-102.80195,10.25
UA,United Air Lines Inc.,Duluth International Airport,Duluth,Minnesota,46.84209,-92.19365,28.853932584269664
UA,United Air Lines Inc.,Durango-La Plata County Airport,Durango,Colorado,37.15152,-107.75376999999999,14.5260663507109
UA,United Air Lines Inc.,Eagle County Regional Airport,Eagle,Colorado,39.64257,-106.9177,1.9322033898305084
UA,United Air Lines Inc.,Easterwood Airport,College Station,Texas,30.588590000000003,-96.36381999999999,10.17741935483871
UA,United Air Lines Inc.,El Paso International Airport,El Paso,Texas,31.80667,-106.37781000000001,15.753036437246964
UA,United Air Lines Inc.,Elmira/Corning Regional Airport,Elmira,New York,42.159909999999996,-76.89144,37.741379310344826
UA,United Air Lines Inc.,Eppley Airfield,Omaha,Nebraska,41.30252,-95.89416999999999,19.98811881188119
UA,United Air Lines Inc.,Erie International Airport,Erie,Pennsylvania,42.08202,-80.17622,23.618181818181817
UA,United Air Lines Inc.,Eugene Airport (Mahlon Sweet Field),Eugene,Oregon,44.123259999999995,-123.21869,7.466216216216216
UA,United Air Lines Inc.,Evansville Regional Airport,Evansville,Indiana,38.03799,-87.53063,29.8
UA,United Air Lines Inc.,Fairbanks International Airport,Fairbanks,Alaska,64.81368,-147.85967,15.216666666666667
UA,United Air Lines Inc.,Flagstaff Pulliam Airport,Flagstaff,Arizona,35.13845,-111.67121999999999,9.78688524590164
UA,United Air Lines Inc.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,Florida,26.07258,-80.15275,19.157370517928285
UA,United Air Lines Inc.,Fort Wayne International Airport,Fort Wayne,Indiana,40.97847,-85.19515,41.65
UA,United Air Lines Inc.,Fresno Yosemite International Airport,Fresno,California,36.77619,-119.71813999999999,11.649171270718233
UA,United Air Lines Inc.,Friedman Memorial Airport,Hailey,Idaho,43.50484,-114.29659,12.763440860215054
UA,United Air Lines Inc.,Gen. Edward Lawrence Logan International Airport,Boston,Massachusetts,42.36435,-71.00518000000001,20.075657894736842
UA,United Air Lines Inc.,General Mitchell International Airport,Milwaukee,Wisconsin,42.94722,-87.89658,17.73913043478261
UA,United Air Lines Inc.,General Wayne A. Downing Peoria International Airport,Peoria,Illinois,40.66424,-89.69331,34.940298507462686
UA,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,Texas,29.98047,-95.33972,14.587394824575329
UA,United Air Lines Inc.,Gerald R. Ford International Airport,Grand Rapids,Michigan,42.88082,-85.52277,21.031400966183575
UA,United Air Lines Inc.,Gillette-Campbell County Airport,Gillette,Wyoming,44.3489,-105.53936000000002,24.540983606557376
UA,United Air Lines Inc.,Glacier Park International Airport,Kalispell,Montana,48.3114,-114.25506999999999,11.368663594470046
UA,United Air Lines Inc.,Grand Junction Regional Airport (Walker Field),Grand Junction,Colorado,39.122409999999995,-108.52673,13.076923076923077
UA,United Air Lines Inc.,Great Falls International Airport,Great Falls,Montana,47.482,-111.37069,21.135593220338983
UA,United Air Lines Inc.,Greater Rochester International Airport,Rochester,New York,43.11887,-77.67238,24.456666666666667
UA,United Air Lines Inc.,Green Bay-Austin Straubel International Airport,Green Bay,Wisconsin,44.48507,-88.12959000000001,23.15267175572519
UA,United Air Lines Inc.,Greenville-Spartanburg International Airport,Greer,South Carolina,34.89567,-82.21885999999999,28.959885386819483
UA,United Air Lines Inc.,Guam International Airport,Agana,U.S. Pacific Trust Territories and Possessions,13.48345,-144.79598000000001,3.8620689655172415
UA,United Air Lines Inc.,Gulfport-Biloxi International Airport,Gulfport-Biloxi,Mississippi,30.40728,-89.07009000000001,11.64367816091954
UA,United Air Lines Inc.,Gunnison-Crested Butte Regional Airport,Gunnison,Colorado,38.53396,-106.93318000000001,44.28089887640449
UA,United Air Lines Inc.,Harrisburg International Airport,Harrisburg,Pennsylvania,40.1935,-76.7634,25.61576354679803
UA,United Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,Georgia,33.640440000000005,-84.42694,20.919168591224018
UA,United Air Lines Inc.,Hays Regional Airport,Hays,Kansas,38.84494,-99.27403000000001,34.351851851851855
UA,United Air Lines Inc.,Hector International Airport,Fargo,North Dakota,46.91935,-96.81499000000001,21.31168831168831
UA,United Air Lines Inc.,Helena Regional Airport,Helena,Montana,46.60682,-111.98275,23.616666666666667
UA,United Air Lines Inc.,Hilo International Airport,Hilo,Hawaii,19.72026,-155.04847,-1.5
UA,United Air Lines Inc.,Honolulu International Airport,Honolulu,Hawaii,21.31869,-157.92241,8.3313373253493
UA,United Air Lines Inc.,Houghton County Memorial Airport,Hancock,Michigan,47.168420000000005,-88.48906,13.135593220338983
UA,United Air Lines Inc.,Huntsville International Airport,Huntsville,Alabama,34.64045,-86.77311,16.08745247148289
UA,United Air Lines Inc.,Idaho Falls Regional Airport,Idaho Falls,Idaho,43.514559999999996,-112.07016999999999,38.252252252252255
UA,United Air Lines Inc.,Indianapolis International Airport,Indianapolis,Indiana,39.71733,-86.29438,23.115284974093264
UA,United Air Lines Inc.,Ithaca Tompkins Regional Airport,Ithaca,New York,42.49103,-76.45844,22.528089887640448
UA,United Air Lines Inc.,Jackson Hole Airport,Jackson,Wyoming,43.60732,-110.73773999999999,9.687022900763358
UA,United Air Lines Inc.,Jackson-Evers International Airport,Jackson,Mississippi,32.311170000000004,-90.07589,22.92920353982301
UA,United Air Lines Inc.,Jacksonville International Airport,Jacksonville,Florida,30.494059999999998,-81.68786,17.44090909090909
UA,United Air Lines Inc.,James M. Cox Dayton International Airport,Dayton,Ohio,39.90238,-84.21938,11.121739130434783
UA,United Air Lines Inc.,Jamestown Regional Airport,Jamestown,North Dakota,46.92972,-98.6782,11.731707317073171
UA,United Air Lines Inc.,John Wayne Airport (Orange County Airport),Santa Ana,California,33.67566,-117.86822,5.394779771615008
UA,United Air Lines Inc.,Kahului Airport,Kahului,Hawaii,20.89865,-156.43046,15.05111821086262
UA,United Air Lines Inc.,Kalamazoo/Battle Creek International Airport,Kalamazoo,Michigan,42.23488,-85.55206,9.54054054054054
UA,United Air Lines Inc.,Kansas City International Airport,Kansas City,Missouri,39.29761,-94.71391,14.2359375
UA,United Air Lines Inc.,Key West International Airport,Key West,Florida,24.55611,-81.75956,19.096774193548388
UA,United Air Lines Inc.,Killeen-Fort Hood Regional Airport,Killeen,Texas,31.0649,-97.8278,20.23913043478261
UA,United Air Lines Inc.,Kona International Airport at Keahole,Kailua/Kona,Hawaii,19.738770000000002,-156.04563000000002,0.6735751295336787
UA,United Air Lines Inc.,LaGuardia Airport (Marine Air Terminal),New York,New York,40.77724,-73.87261,24.039675383228133
UA,United Air Lines Inc.,Lafayette Regional Airport,Lafayette,Louisiana,30.20528,-91.98765999999999,8.98076923076923
UA,United Air Lines Inc.,Lake Charles Regional Airport,Lake Charles,Louisiana,30.1261,-93.2234,1.6140350877192982
UA,United Air Lines Inc.,Laramie Regional Airport,Laramie,Wyoming,41.31205,-105.67499,31.88235294117647
UA,United Air Lines Inc.,Laredo International Airport,Laredo,Texas,27.543740000000003,-99.46154,7.27906976744186
UA,United Air Lines Inc.,Lea County Regional Airport,Hobbs,New Mexico,32.687529999999995,-103.21703000000001,3.0350877192982457
UA,United Air Lines Inc.,Lehigh Valley International Airport,Allentown,Pennsylvania,40.652359999999994,-75.4404,24.135802469135804
UA,United Air Lines Inc.,Lihue Airport,Lihue,Hawaii,21.97598,-159.33896000000001,-1.294478527607362
UA,United Air Lines Inc.,Lincoln Airport (Lincoln Municipal),Lincoln,Nebraska,40.850970000000004,-96.75925,24.228855721393035
UA,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,California,33.94254,-118.40807,9.41886879925823
UA,United Air Lines Inc.,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,29.99339,-90.25803,24.31737588652482
UA,United Air Lines Inc.,Louisville International Airport (Standiford Field),Louisville,Kentucky,38.17439,-85.736,23.839248434237994
UA,United Air Lines Inc.,Lubbock Preston Smith International Airport,Lubbock,Texas,33.66364,-101.82278000000001,9.33774834437086
UA,United Air Lines Inc.,Luis Muñoz Marín International Airport,San Juan,Puerto Rico,18.439420000000002,-66.00183,16.29255319148936
UA,United Air Lines Inc.,MBS International Airport,Saginaw,Michigan,43.53291,-84.07965,19.688524590163933
UA,United Air Lines Inc.,Mammoth Yosemite Airport,Mammoth Lakes,California,37.62405,-118.83776999999999,4.0
UA,United Air Lines Inc.,Manchester-Boston Regional Airport,Manchester,New Hampshire,42.93452,-71.43706,5.444444444444445
UA,United Air Lines Inc.,McAllen-Miller International Airport (McAllen Miller International),McAllen,Texas,26.175829999999998,-98.23861,3.6153846153846154
UA,United Air Lines Inc.,McCarran International Airport,Las Vegas,Nevada,36.08036,-115.15233,11.954464285714286
UA,United Air Lines Inc.,McGhee Tyson Airport,Knoxville,Tennessee,35.812490000000004,-83.99286,11.1615925058548
UA,United Air Lines Inc.,Meadows Field,Bakersfield,California,35.4336,-119.05677,5.311111111111111
UA,United Air Lines Inc.,Memphis International Airport,Memphis,Tennessee,35.04242,-89.97667,15.73820754716981
UA,United Air Lines Inc.,Miami International Airport,Miami,Florida,25.79325,-80.29056,16.31438127090301
UA,United Air Lines Inc.,Midland International Airport,Midland,Texas,31.942529999999998,-102.20191,7.207430340557275
UA,United Air Lines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,Minnesota,44.88055,-93.21692,28.41130091984231
UA,United Air Lines Inc.,Minot International Airport,Minot,North Dakota,48.25938,-101.28033,28.73170731707317
UA,United Air Lines Inc.,Missoula International Airport,Missoula,Montana,46.916309999999996,-114.09056000000001,14.328703703703704
UA,United Air Lines Inc.,Mobile Regional Airport,Mobile,Alabama,30.69142,-88.24283,10.831858407079647
UA,United Air Lines Inc.,Monroe Regional Airport,Monroe,Louisiana,32.510870000000004,-92.03769,3.473684210526316
UA,United Air Lines Inc.,Monterey Regional Airport (Monterey Peninsula Airport),Monterey,California,36.58698,-121.84295,9.361788617886178
UA,United Air Lines Inc.,Montrose Regional Airport,Montrose,Colorado,38.50887,-107.89383000000001,20.914772727272727
UA,United Air Lines Inc.,Muskegon County Airport,Muskegon,Michigan,43.16949,-86.23822,9.40677966101695
UA,United Air Lines Inc.,Myrtle Beach International Airport,Myrtle Beach,South Carolina,33.67975,-78.92833,61.854166666666664
UA,United Air Lines Inc.,Nantucket Memorial Airport,Nantucket,Massachusetts,41.25305,-70.06018,20.21951219512195
UA,United Air Lines Inc.,Nashville International Airport,Nashville,Tennessee,36.12448,-86.67818,21.131105398457585
UA,United Air Lines Inc.,Natrona County International Airport,Casper,Wyoming,42.908359999999995,-106.46446999999999,19.23448275862069
UA,United Air Lines Inc.,Newark Liberty International Airport,Newark,New Jersey,40.6925,-74.16866,27.439090416892256
UA,United Air Lines Inc.,Norfolk International Airport,Norfolk,Virginia,36.89461,-76.20121999999999,24.51875
UA,United Air Lines Inc.,Norman Y. Mineta San José International Airport,San Jose,California,37.36186,-121.92901,2.348360655737705
UA,United Air Lines Inc.,Northwest Arkansas Regional Airport,Fayetteville/Springdale/Rogers,Arkansas,36.28187,-94.30681,16.028735632183906
UA,United Air Lines Inc.,Ontario International Airport,Ontario,California,34.056,-117.60118999999999,8.253787878787879
UA,United Air Lines Inc.,Orlando International Airport,Orlando,Florida,28.428890000000003,-81.31603,21.76816927322907
UA,United Air Lines Inc.,Palm Beach International Airport,West Palm Beach,Florida,26.683159999999997,-80.09559,36.15862068965517
UA,United Air Lines Inc.,Palm Springs International Airport,Palm Springs,California,33.82922,-116.50625,15.009302325581395
UA,United Air Lines Inc.,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),Pensacola,Florida,30.473309999999998,-87.18744000000001,23.835555555555555
UA,United Air Lines Inc.,Philadelphia International Airport,Philadelphia,Pennsylvania,39.87195,-75.24114,29.33116883116883
UA,United Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,Arizona,33.43417,-112.00806000000001,10.524781341107872
UA,United Air Lines Inc.,Piedmont Triad International Airport,Greensboro,North Carolina,36.09775,-79.9373,22.915750915750916
UA,United Air Lines Inc.,Pittsburgh International Airport,Pittsburgh,Pennsylvania,40.49147,-80.23286999999999,15.950127877237852
UA,United Air Lines Inc.,Port Columbus International Airport,Columbus,Ohio,39.99799,-82.89188,18.330555555555556
UA,United Air Lines Inc.,Portland International Airport,Portland,Oregon,45.58872,-122.5975,7.960698689956332
UA,United Air Lines Inc.,Portland International Jetport,Portland,Maine,43.64617,-70.30875,16.57834757834758
UA,United Air Lines Inc.,Pueblo Memorial Airport,Pueblo,Colorado,38.28909,-104.49656999999999,17.057692307692307
UA,United Air Lines Inc.,Quad City International Airport,Moline,Illinois,41.44853,-90.50754,13.988304093567251
UA,United Air Lines Inc.,Rafael Hernández Airport,Aguadilla,Puerto Rico,18.49486,-67.12944,41.41935483870968
UA,United Air Lines Inc.,Raleigh-Durham International Airport,Raleigh,North Carolina,35.87764,-78.78747,15.676202860858258
UA,United Air Lines Inc.,Rapid City Regional Airport,Rapid City,South Dakota,44.045320000000004,-103.05736999999999,28.298461538461538
UA,United Air Lines Inc.,Redding Municipal Airport,Redding,California,40.50898,-122.2934,1.9274193548387097
UA,United Air Lines Inc.,Redmond Municipal Airport (Roberts Field),Redmond,Oregon,44.25407,-121.14996000000001,9.05685618729097
UA,United Air Lines Inc.,Reno/Tahoe International Airport,Reno,Nevada,39.49858,-119.76806,3.7335329341317367
UA,United Air Lines Inc.,Richmond International Airport,Richmond,Virginia,37.50517,-77.31967,19.05189620758483
UA,United Air Lines Inc.,Rick Husband Amarillo International Airport,Amarillo,Texas,35.21937,-101.70593000000001,7.1931034482758625
UA,United Air Lines Inc.,Roanoke Regional Airport (Woodrum Field),Roanoke,Virginia,37.32547,-79.97543,18.77777777777778
UA,United Air Lines Inc.,Rochester International Airport,Rochester,Minnesota,43.90883,-92.49799,10.56578947368421
UA,United Air Lines Inc.,Rock Springs-Sweetwater County Airport,Rock Springs,Wyoming,41.59422,-109.06518999999999,3.111111111111111
UA,United Air Lines Inc.,Rogue Valley International Airport,Medford,Oregon,42.37423,-122.8735,16.807407407407407
UA,United Air Lines Inc.,Ronald Reagan Washington National Airport,Arlington,Virginia,38.85208,-77.03772,30.990253411306043
UA,United Air Lines Inc.,Sacramento International Airport,Sacramento,California,38.69542,-121.59076999999999,12.251207729468598
UA,United Air Lines Inc.,Salt Lake City International Airport,Salt Lake City,Utah,40.78839,-111.97776999999999,11.236722306525039
UA,United Air Lines Inc.,San Antonio International Airport,San Antonio,Texas,29.533690000000004,-98.46978,10.274888558692423
UA,United Air Lines Inc.,San Diego International Airport (Lindbergh Field),San Diego,California,32.73356,-117.18966,9.84070796460177
UA,United Air Lines Inc.,San Francisco International Airport,San Francisco,California,37.619,-122.37483999999999,11.590965193779313
UA,United Air Lines Inc.,San Luis Obispo County Regional Airport (McChesney Field),San Luis Obispo,California,35.23706,-120.64238999999999,7.485401459854015
UA,United Air Lines Inc.,Santa Barbara Municipal Airport (Santa Barbara Airport),Santa Barbara,California,34.42621,-119.84037,15.7012987012987
UA,United Air Lines Inc.,Santa Fe Municipal Airport,Santa Fe,New Mexico,35.61678,-106.08814,27.21518987341772
UA,United Air Lines Inc.,Sarasota-Bradenton International Airport,Sarasota,Florida,27.395329999999998,-82.55411,19.238095238095237
UA,United Air Lines Inc.,Savannah/Hilton Head International Airport,Savannah,Georgia,32.12758,-81.20214,27.08132530120482
UA,United Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,Washington,47.44898,-122.30931000000001,12.40648854961832
UA,United Air Lines Inc.,Shreveport Regional Airport,Shreveport,Louisiana,32.44663,-93.8256,12.87248322147651
UA,United Air Lines Inc.,Sioux Falls Regional Airport,Sioux Falls,South Dakota,43.58135,-96.7417,19.166666666666668
UA,United Air Lines Inc.,Sloulin Field International Airport,Williston,North Dakota,48.17794,-103.64235,21.564814814814813
UA,United Air Lines Inc.,South Bend International Airport (South Bend Regional),South Bend,Indiana,41.70895,-86.31846999999999,23.704918032786885
UA,United Air Lines Inc.,Southwest Florida International Airport,Ft. Myers,Florida,26.536170000000002,-81.75516999999999,16.674556213017752
UA,United Air Lines Inc.,Southwest Oregon Regional Airport (North Bend Municipal),North Bend,Oregon,43.41714,-124.24603,10.175
UA,United Air Lines Inc.,Spokane International Airport,Spokane,Washington,47.619859999999996,-117.53383999999998,15.351219512195122
UA,United Air Lines Inc.,Springfield-Branson National Airport,Springfield,Missouri,37.24433,-93.38686,30.089041095890412
UA,United Air Lines Inc.,St. Louis International Airport at Lambert Field,St Louis,Missouri,38.747690000000006,-90.35999,26.41322314049587
UA,United Air Lines Inc.,Syracuse Hancock International Airport,Syracuse,New York,43.11119,-76.10631,24.428571428571427
UA,United Air Lines Inc.,Tampa International Airport,Tampa,Florida,27.97547,-82.53325,20.974320241691842
UA,United Air Lines Inc.,Ted Stevens Anchorage International Airport,Anchorage,Alaska,61.174319999999994,-149.99618999999998,27.052380952380954
UA,United Air Lines Inc.,The Eastern Iowa Airport,Cedar Rapids,Iowa,41.88459,-91.71087,20.193396226415093
UA,United Air Lines Inc.,Theodore Francis Green State Airport,Providence,Rhode Island,41.724,-71.42822,25.95373665480427
UA,United Air Lines Inc.,Tri-Cities Airport,Pasco,Washington,46.26468,-119.11903000000001,26.061643835616437
UA,United Air Lines Inc.,Tucson International Airport,Tucson,Arizona,32.11608,-110.94103,10.531365313653136
UA,United Air Lines Inc.,Tulsa International Airport,Tulsa,Oklahoma,36.198370000000004,-95.88824,19.629032258064516
UA,United Air Lines Inc.,University Park Airport,State College,Pennsylvania,40.851209999999995,-77.8463,13.9375
UA,United Air Lines Inc.,Valdez Airport,Vernal,Utah,40.4409,-109.50992,20.166666666666668
UA,United Air Lines Inc.,Valley International Airport,Harlingen,Texas,26.228509999999996,-97.65439,21.059322033898304
UA,United Air Lines Inc.,Washington Dulles International Airport,Chantilly,Virginia,38.94453,-77.45581,17.42022403875265
UA,United Air Lines Inc.,Westchester County Airport,White Plains,New York,41.066959999999995,-73.70756999999999,28.12987012987013
UA,United Air Lines Inc.,Wichita Dwight D. Eisenhower National Airport (Wichita Mid-Continent Airport),Wichita,Kansas,37.64996,-97.43305,26.478510028653297
UA,United Air Lines Inc.,Wilkes-Barre/Scranton International Airport,Wilkes-Barre/Scranton,Pennsylvania,41.33815,-75.72426999999999,10.058394160583942
UA,United Air Lines Inc.,Will Rogers World Airport,Oklahoma City,Oklahoma,35.39309,-97.60073,14.414261460101867
UA,United Air Lines Inc.,Wilmington International Airport,Wilmington,North Carolina,34.27061,-77.90256,56.33684210526316
UA,United Air Lines Inc.,Yampa Valley Airport (Yampa Valley Regional),Hayden,Colorado,40.48118,-107.21766000000001,10.651162790697674
UA,United Air Lines Inc.,Yeager Airport,Charleston,West Virginia,38.37315,-81.59319,23.666666666666668
UA,United Air Lines Inc.,Yellowstone Regional Airport,Cody,Wyoming,44.52019,-109.0238,24.398373983739837
WN,Southwest Airlines Co.,Albany International Airport,Albany,New York,42.74812,-73.80298,14.377708978328174
WN,Southwest Airlines Co.,Albuquerque International Sunport,Albuquerque,New Mexico,35.04022,-106.60918999999998,9.5016077170418
WN,Southwest Airlines Co.,Austin-Bergstrom International Airport,Austin,Texas,30.19453,-97.66986999999999,9.05488929889299
WN,Southwest Airlines Co.,Baltimore-Washington International Airport,Baltimore,Maryland,39.1754,-76.6682,17.192606040600758
WN,Southwest Airlines Co.,Bill and Hillary Clinton National Airport (Adams Field),Little Rock,Arkansas,34.7294,-92.22425,7.1571428571428575
WN,Southwest Airlines Co.,Birmingham-Shuttlesworth International Airport,Birmingham,Alabama,33.562940000000005,-86.75355,10.678688524590164
WN,Southwest Airlines Co.,Bob Hope Airport (Hollywood Burbank Airport),Burbank,California,34.20062,-118.3585,4.68753287743293
WN,Southwest Airlines Co.,Boise Airport (Boise Air Terminal),Boise,Idaho,43.564440000000005,-116.22278,3.5063613231552164
WN,Southwest Airlines Co.,Bradley International Airport,Windsor Locks,Connecticut,41.93887,-72.68323000000001,14.631460674157303
WN,Southwest Airlines Co.,Buffalo Niagara International Airport,Buffalo,New York,42.94052,-78.73217,12.724604966139955
WN,Southwest Airlines Co.,Charleston International Airport/Charleston AFB,Charleston,South Carolina,32.89865,-80.04051,13.089403973509933
WN,Southwest Airlines Co.,Charlotte Douglas International Airport,Charlotte,North Carolina,35.214009999999995,-80.94313000000001,13.088339222614842
WN,Southwest Airlines Co.,Chicago Midway International Airport,Chicago,Illinois,41.78598,-87.75242,17.110737273259215
WN,Southwest Airlines Co.,Cincinnati/Northern Kentucky International Airport,Covington,Kentucky,39.04614,-84.66216999999999,10.73134328358209
WN,Southwest Airlines Co.,Cleveland Hopkins International Airport,Cleveland,Ohio,41.41089,-81.8494,5.382450331125828
WN,Southwest Airlines Co.,Corpus Christi International Airport,Corpus Christi,Texas,27.770359999999997,-97.50121999999999,3.0267857142857144
WN,Southwest Airlines Co.,Dallas Love Field,Dallas,Texas,32.84711,-96.85177,11.713812347401465
WN,Southwest Airlines Co.,Denver International Airport,Denver,Colorado,39.85841,-104.667,16.88490889269584
WN,Southwest Airlines Co.,Des Moines International Airport,Des Moines,Iowa,41.534929999999996,-93.66068,6.1022727272727275
WN,Southwest Airlines Co.,Detroit Metropolitan Airport,Detroit,Michigan,42.21206,-83.34884,11.72972972972973
WN,Southwest Airlines Co.,El Paso International Airport,El Paso,Texas,31.80667,-106.37781000000001,5.304932735426009
WN,Southwest Airlines Co.,Eppley Airfield,Omaha,Nebraska,41.30252,-95.89416999999999,7.528169014084507
WN,Southwest Airlines Co.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,Florida,26.07258,-80.15275,15.723884810841332
WN,Southwest Airlines Co.,Gen. Edward Lawrence Logan International Airport,Boston,Massachusetts,42.36435,-71.00518000000001,15.982608695652173
WN,Southwest Airlines Co.,General Mitchell International Airport,Milwaukee,Wisconsin,42.94722,-87.89658,6.931702344546381
WN,Southwest Airlines Co.,Gerald R. Ford International Airport,Grand Rapids,Michigan,42.88082,-85.52277,11.105691056910569
WN,Southwest Airlines Co.,Greater Rochester International Airport,Rochester,New York,43.11887,-77.67238,11.94308943089431
WN,Southwest Airlines Co.,Greenville-Spartanburg International Airport,Greer,South Carolina,34.89567,-82.21885999999999,9.465909090909092
WN,Southwest Airlines Co.,Hartsfield-Jackson Atlanta International Airport,Atlanta,Georgia,33.640440000000005,-84.42694,15.08248350329934
WN,Southwest Airlines Co.,Honolulu International Airport,Honolulu,Hawaii,21.31869,-157.92241,11.044117647058824
WN,Southwest Airlines Co.,Indianapolis International Airport,Indianapolis,Indiana,39.71733,-86.29438,9.980904522613065
WN,Southwest Airlines Co.,Jacksonville International Airport,Jacksonville,Florida,30.494059999999998,-81.68786,14.487025948103792
WN,Southwest Airlines Co.,John Wayne Airport (Orange County Airport),Santa Ana,California,33.67566,-117.86822,4.88917089678511
WN,Southwest Airlines Co.,Kahului Airport,Kahului,Hawaii,20.89865,-156.43046,12.744186046511627
WN,Southwest Airlines Co.,Kansas City International Airport,Kansas City,Missouri,39.29761,-94.71391,8.032093023255815
WN,Southwest Airlines Co.,Kona International Airport at Keahole,Kailua/Kona,Hawaii,19.738770000000002,-156.04563000000002,7.161290322580645
WN,Southwest Airlines Co.,LaGuardia Airport (Marine Air Terminal),New York,New York,40.77724,-73.87261,24.939424031777556
WN,Southwest Airlines Co.,Long Beach Airport (Daugherty Field),Long Beach,California,33.81772,-118.15161,1.6363636363636365
WN,Southwest Airlines Co.,Long Island MacArthur Airport,Islip,New York,40.79524,-73.10021,12.378881987577639
WN,Southwest Airlines Co.,Los Angeles International Airport,Los Angeles,California,33.94254,-118.40807,9.14888696154958
WN,Southwest Airlines Co.,Louis Armstrong New Orleans International Airport,New Orleans,Louisiana,29.99339,-90.25803,15.951056729699665
WN,Southwest Airlines Co.,Louisville International Airport (Standiford Field),Louisville,Kentucky,38.17439,-85.736,8.121475054229935
WN,Southwest Airlines Co.,Lubbock Preston Smith International Airport,Lubbock,Texas,33.66364,-101.82278000000001,6.298319327731092
WN,Southwest Airlines Co.,Luis Muñoz Marín International Airport,San Juan,Puerto Rico,18.439420000000002,-66.00183,6.233256351039261
WN,Southwest Airlines Co.,Manchester-Boston Regional Airport,Manchester,New Hampshire,42.93452,-71.43706,10.776758409785932
WN,Southwest Airlines Co.,McCarran International Airport,Las Vegas,Nevada,36.08036,-115.15233,10.20258693095918
WN,Southwest Airlines Co.,Memphis International Airport,Memphis,Tennessee,35.04242,-89.97667,13.24776119402985
WN,Southwest Airlines Co.,Midland International Airport,Midland,Texas,31.942529999999998,-102.20191,2.818840579710145
WN,Southwest Airlines Co.,Minneapolis-Saint Paul International Airport,Minneapolis,Minnesota,44.88055,-93.21692,10.172176308539944
WN,Southwest Airlines Co.,Nashville International Airport,Nashville,Tennessee,36.12448,-86.67818,12.588662384808712
WN,Southwest Airlines Co.,Newark Liberty International Airport,Newark,New Jersey,40.6925,-74.16866,24.014117647058825
WN,Southwest Airlines Co.,Norfolk International Airport,Norfolk,Virginia,36.89461,-76.20121999999999,10.082608695652175
WN,Southwest Airlines Co.,Norman Y. Mineta San José International Airport,San Jose,California,37.36186,-121.92901,4.303126994256541
WN,Southwest Airlines Co.,Oakland International Airport,Oakland,California,37.72129,-122.22072,7.582118834080718
WN,Southwest Airlines Co.,Ontario International Airport,Ontario,California,34.056,-117.60118999999999,4.419144981412639
WN,Southwest Airlines Co.,Orlando International Airport,Orlando,Florida,28.428890000000003,-81.31603,17.99462061155153
WN,Southwest Airlines Co.,Palm Beach International Airport,West Palm Beach,Florida,26.683159999999997,-80.09559,2.3255813953488373
WN,Southwest Airlines Co.,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),Pensacola,Florida,30.473309999999998,-87.18744000000001,3.477272727272727
WN,Southwest Airlines Co.,Philadelphia International Airport,Philadelphia,Pennsylvania,39.87195,-75.24114,15.190070921985816
WN,Southwest Airlines Co.,Phoenix Sky Harbor International Airport,Phoenix,Arizona,33.43417,-112.00806000000001,11.403341288782816
WN,Southwest Airlines Co.,Pittsburgh International Airport,Pittsburgh,Pennsylvania,40.49147,-80.23286999999999,5.645355850422195
